aircraftType_iataMain;aircraftType_iataSub;route;codeshares;flight_states;eu;visa;flightDirection;flightName;flightNumber;gate;pier;id;isOperationalFlight;mainFlight;prefixIATA;prefixICAO;airlineCode;aircraftRegistration;serviceType;terminal;estimatedLandingTime;lastUpdatedAt;actualLandingTime;scheduleDateTime;actualOffBlockTime;expectedTimeBoarding;expectedTimeGateClosing;expectedTimeGateOpening;expectedTimeOnBelt;expectedSecurityFilter;publicEstimatedOffBlockTime
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;DL9626;9626;;;145009202379145666;True;KL1504;DL;DAL;58.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;NUE;AM6470,DL9666,MU1858,SK6751,6E8070;;S;False;A;DL9666;9666;;;145009202379145962;True;KL1844;DL;DAL;58.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 21:11:43.025000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;LTN;;;N;False;D;EZY2518;2518;H3;H;145009231135560101;True;EZY2518;U2;EZY;64.0;GEZAJ;J;3.0;;2026-05-26 22:20:52.096000+00:00;;2026-05-27 13:35:00+00:00;;2026-05-27 13:05:00+00:00;2026-05-27 13:15:00+00:00;;;;
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;GA9209;9209;;;145009202753966772;True;KL1504;GA;GIA;85.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;BHX;AM6569,BT6034,DL9451,KQ1426,MU1648,VS6937,6E8027;;N;False;A;KL1046;1046;;;145009203349134336;True;KL1046;KL;KLM;100.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:41:35.893000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;WRO;AF5195,DL9294;;S;False;A;KL1338;1338;;;145009203349142480;True;KL1338;KL;KLM;100.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:41:23.218000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;KL1504;1504;;;145009203349147726;True;KL1504;KL;KLM;100.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;NUE;AM6470,DL9666,MU1858,SK6751,6E8070;;S;False;A;KL1844;1844;;;145009203349156236;True;KL1844;KL;KLM;100.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 21:11:43.025000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MUC;AM6333,DL9553,MF9688,SK6694,6E3274;;S;False;D;KL1855;1855;B6;B;145009203349156313;True;KL1855;KL;KLM;100.0;PHNXO;J;1.0;;2026-05-26 22:22:51.849000+00:00;;2026-05-27 13:35:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:20:00+00:00;;;;
;;VNO;KL2840;;S;False;A;KL2840;2840;;;145009203349257534;True;BT959;KL;KLM;100.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 22:17:40.594000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;TLL;KL2846;;S;False;A;KL2846;2846;;;145009203349257546;True;BT859;KL;KLM;100.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 22:08:42.585000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;BHX;AM6569,BT6034,DL9451,KQ1426,MU1648,VS6937,6E8027;;N;False;A;KQ1426;1426;;;145009203367886750;True;KL1046;KQ;KQA;208.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:41:35.893000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;KQ1704;1704;;;145009203367894812;True;KL1504;KQ;KQA;208.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MUC;AM6333,DL9553,MF9688,SK6694,6E3274;;S;False;D;MF9688;9688;B6;B;145009203604847409;True;KL1855;MF;CXA;1551.0;PHNXO;J;1.0;;2026-05-26 22:22:51.849000+00:00;;2026-05-27 13:35:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:20:00+00:00;;;;
;;BHX;AM6569,BT6034,DL9451,KQ1426,MU1648,VS6937,6E8027;;N;False;A;MU1648;1648;;;145009203660261494;True;KL1046;MU;CES;1294.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:41:35.893000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;MU1848;1848;;;145009203660266970;True;KL1504;MU;CES;1294.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;NUE;AM6470,DL9666,MU1858,SK6751,6E8070;;S;False;A;MU1858;1858;;;145009203660267044;True;KL1844;MU;CES;1294.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 21:11:43.025000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MUC;AM6333,DL9553,MF9688,SK6694,6E3274;;S;False;D;SK6694;6694;B6;B;145009204455412651;True;KL1855;SK;SAS;150.0;PHNXO;J;1.0;;2026-05-26 22:22:51.849000+00:00;;2026-05-27 13:35:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:20:00+00:00;;;;
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;SK6743;6743;;;145009204455415016;True;KL1504;SK;SAS;150.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;NUE;AM6470,DL9666,MU1858,SK6751,6E8070;;S;False;A;SK6751;6751;;;145009204455415086;True;KL1844;SK;SAS;150.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 21:11:43.025000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;MAD;BT6053,CI8584,DL9626,GA9209,KQ1704,MU1848,SK6743,UX3765;;S;False;A;UX3765;3765;;;145009204781215264;True;KL1504;UX;AEA;519.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:40:54.251000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;BHX;AM6569,BT6034,DL9451,KQ1426,MU1648,VS6937,6E8027;;N;False;A;VS6937;6937;;;145009204901470744;True;KL1046;VS;VIR;181.0;;J;;2026-05-27 13:27:00+00:00;2026-05-26 14:41:35.893000+00:00;;2026-05-27 13:35:00+00:00;;;;;;;
;;RMO;;;N;False;D;5F5738;5738;G2;G;145009206239514919;True;5F5738;5F;FIA;5291.0;;J;3.0;;2026-05-26 22:20:52.177000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;6E3238;3238;D2;D;145009206374238209;True;KL0931;6E;IGO;5300.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;6E3244;3244;D47;D;145009206374238275;True;KL0941;6E;IGO;5300.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;6E8041;8041;;;145009206374739322;True;KL0928;6E;IGO;5300.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;6E8077;8077;;;145009206374739556;True;KL1832;6E;IGO;5300.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;MUC;A31411;;S;False;D;A31411;1411;B15;B;145009202029735713;True;LH2305;A3;AEE;386.0;DAIUM;J;1.0;;2026-05-26 22:22:24.592000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:18:00+00:00;2026-05-27 13:35:00+00:00;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;AF3223;3223;;;145009201939973198;True;KL1432;AF;AFR;80.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;AF8385;8385;D47;D;145009201940482915;True;KL0941;AF;AFR;80.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;AM6319;6319;D47;D;145009201966518047;True;KL0941;AM;AMX;794.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;AM6358;6358;;;145009201966518340;True;KL1514;AM;AMX;794.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;AM6499;6499;D2;D;145009201966521377;True;KL0931;AM;AMX;794.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;AM6567;6567;;;145009201966523888;True;KL1832;AM;AMX;794.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;AM6577;6577;;;145009201966523962;True;KL0928;AM;AMX;794.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;BT6001;6001;;;145009202131435910;True;KL1432;BT;BTI;419.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;BT6021;6021;D2;D;145009202131436059;True;KL0931;BT;BTI;419.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;BT6027;6027;;;145009202131436070;True;KL0928;BT;BTI;419.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;BT6044;6044;D47;D;145009202131436213;True;KL0941;BT;BTI;419.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;CI8586;8586;;;145009202229109186;True;KL1514;CI;CAL;44.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;AAL;DL9173,KQ1334;;S;False;A;DL9173;9173;;;145009202379132340;True;KL1286;DL;DAL;58.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:14:22.092000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;DL9230;9230;D2;D;145009202379134777;True;KL0931;DL;DAL;58.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;DL9239;9239;D47;D;145009202379134795;True;KL0941;DL;DAL;58.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;DL9250;9250;;;145009202379134924;True;KL1832;DL;DAL;58.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;DL9508;9508;;;145009202379142784;True;KL0928;DL;DAL;58.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;DL9623;9623;;;145009202379145660;True;KL1432;DL;DAL;58.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;DL9636;9636;;;145009202379145740;True;KL1514;DL;DAL;58.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LUX;DL9643,KQ1742;;S;False;A;DL9643;9643;;;145009202379145808;True;KL1712;DL;DAL;58.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 20:09:16.897000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;G35528;5528;D47;D;145009202862271247;True;KL0941;G3;GLO;4918.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;G35532;5532;D2;D;145009202862271309;True;KL0931;G3;GLO;4918.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;GA9023;9023;;;145009202753961432;True;KL1514;GA;GIA;85.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;GA9255;9255;;;145009202753967134;True;KL1432;GA;GIA;85.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;KE6414;6414;;;145009203323413338;True;KL1514;KE;KAL;105.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;RUH,DMM;;;N;False;D;KL0423;423;;;145009203349043829;False;KL0423;KL;;;;J;;;2026-04-14 09:04:05.568000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;KL0928;928;;;145009203349057528;True;KL0928;KL;KLM;100.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;KL0931;931;D2;D;145009203349057589;True;KL0931;KL;KLM;100.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;KL0941;941;D47;D;145009203349057663;True;KL0941;KL;KLM;100.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;AAL;DL9173,KQ1334;;S;False;A;KL1286;1286;;;145009203349140108;True;KL1286;KL;KLM;100.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:14:22.092000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;KL1432;1432;;;145009203349145206;True;KL1432;KL;KLM;100.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;KL1514;1514;;;145009203349147800;True;KL1514;KL;KLM;100.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LUX;DL9643,KQ1742;;S;False;A;KL1712;1712;;;145009203349153272;True;KL1712;KL;KLM;100.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 20:09:16.897000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;KL1832;1832;;;145009203349156158;True;KL1832;KL;KLM;100.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;KQ1282;1282;;;145009203367881710;True;KL0928;KQ;KQA;208.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;KQ1289;1289;D2;D;145009203367881725;True;KL0931;KQ;KQA;208.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;AAL;DL9173,KQ1334;;S;False;A;KQ1334;1334;;;145009203367884082;True;KL1286;KQ;KQA;208.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:14:22.092000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;KQ1416;1416;;;145009203367886676;True;KL1432;KQ;KQA;208.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;KQ1473;1473;D47;D;145009203367887115;True;KL0941;KQ;KQA;208.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;KQ1670;1670;;;145009203367892584;True;KL1514;KQ;KQA;208.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LUX;DL9643,KQ1742;;S;False;A;KQ1742;1742;;;145009203367895104;True;KL1712;KQ;KQA;208.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 20:09:16.897000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;KQ1874;1874;;;145009203367898068;True;KL1832;KQ;KQA;208.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;MUC;A31411;;S;False;D;LH2305;2305;B15;B;145009203472938185;True;LH2305;LH;DLH;112.0;DAIUM;J;1.0;;2026-05-26 22:22:24.592000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:18:00+00:00;2026-05-27 13:35:00+00:00;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;MF9749;9749;;;145009203604849852;True;KL0928;MF;CXA;1551.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;MF9750;9750;D2;D;145009203604849909;True;KL0931;MF;CXA;1551.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;MF9756;9756;D47;D;145009203604849921;True;KL0941;MF;CXA;1551.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;CAI;;;N;False;D;MS758;758;G7;G;145009201826423095;True;MS758;MS;MSR;65.0;;J;3.0;;2026-05-26 22:21:52.242000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;MU1560;1560;;;145009203660258888;True;KL1432;MU;CES;1294.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;MU1614;1614;;;145009203660261264;True;KL1832;MU;CES;1294.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;MU1808;1808;;;145009203660266674;True;KL0928;MU;CES;1294.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;BCN;AM6358,CI8586,DL9636,GA9023,KE6414,KQ1670,MU1842;;S;False;A;MU1842;1842;;;145009203660266958;True;KL1514;MU;CES;1294.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 22:28:41.280000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;STR;AM6567,DL9250,KQ1874,MU1614,SK6701,6E8077;;S;False;A;SK6701;6701;;;145009204455414716;True;KL1832;SK;SAS;150.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:43:13.840000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;SK6711;6711;;;145009204455414790;True;KL0928;SK;SAS;150.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;SK6716;6716;D2;D;145009204455414801;True;KL0931;SK;SAS;150.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;LYS;AF3223,BT6001,DL9623,GA9255,KQ1416,MU1560,SK6735;;S;False;A;SK6735;6735;;;145009204455414946;True;KL1432;SK;SAS;150.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 14:41:52.993000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;SV6680;6680;D2;D;145009204496644111;True;KL0931;SV;SVA;151.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;GLA;AF8385,AM6319,BT6044,DL9239,G35528,KQ1473,MF9756,SV6745,VS6991,6E3244;;N;False;D;SV6745;6745;D47;D;145009204496646563;True;KL0941;SV;SVA;151.0;PHBCG;J;2.0;;2026-05-26 22:20:59.870000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
;;EDI;AM6577,BT6027,DL9508,KQ1282,MF9749,MU1808,SK6711,VS6971,6E8041;;N;False;A;VS6971;6971;;;145009204901471028;True;KL0928;VS;VIR;181.0;;J;;2026-05-27 13:32:00+00:00;2026-05-26 18:39:14.416000+00:00;;2026-05-27 13:40:00+00:00;;;;;;;
;;EDI;AM6499,BT6021,DL9230,G35532,KQ1289,MF9750,SK6716,SV6680,VS6979,6E3238;;N;False;D;VS6979;6979;D2;D;145009204901471045;True;KL0931;VS;VIR;181.0;PHAXD;J;2.0;;2026-05-26 22:22:31.015000+00:00;;2026-05-27 13:40:00+00:00;;2026-05-27 13:10:00+00:00;2026-05-27 13:25:00+00:00;;;;
